0,17,35,22,-0.02539063,0.05029297,0.8994141,789.96,1949.61,109.0,28.5
0,17,35,22,-0.02392578,0.08984375,0.8867188,789.96,1949.61,109.0,28.5
0,17,35,22,-0.02392578,0.07226563,0.8945313,789.96,1949.61,109.0,28.5
0,17,35,22,-0.02636719,0.07617188,0.8969727,789.96,1949.61,109.0,28.5
0,17,35,22,-0.03320313,0.04980469,0.9042969,789.96,1949.61,109.0,28.5
0,17,35,22,-0.03466797,0.08544922,0.8984375,1014.58,-71.96851,109.0,28.5
0,17,35,22,-0.03125,0.09521484,0.8969727,1014.58,-71.96851,109.0,28.5
0,17,35,23,-0.02929688,0.08007813,0.9018555,1002.588,35.96063,29.38637,28.5
0,17,35,23,-0.03466797,0.09863281,0.8989258,1002.588,35.96063,29.38637,28.5
0,17,35,23,-0.05371094,0.08984375,0.9072266,1002.637,35.52118,29.38637,28.5
0,17,35,23,-0.03173828,0.112793,0.8867188,1002.637,35.52118,29.38637,28.5
0,17,35,23,-0.03613281,0.1000977,0.8886719,1002.643,35.46021,29.43057,28.5
0,17,35,23,-0.02050781,0.08544922,0.9052734,1002.643,35.46021,29.43057,28.5
0,17,35,23,-0.02294922,0.09082031,0.8759766,1002.643,35.46021,29.43057,28.5
0,17,35,23,-0.03125,0.09912109,0.8901367,1002.657,35.33716,29.43057,28.5
0,17,35,23,-0.02783203,0.09619141,0.8969727,1002.657,35.33716,29.43057,28.5
0,17,35,23,-0.03466797,0.09472656,0.9101563,1002.66,35.31079,29.45,28.5
0,17,35,23,-0.01904297,0.04394531,0.8540039,1002.663,35.28003,29.45,28.5
0,17,35,23,-0.02050781,0.1826172,0.9267578,1002.663,35.28003,29.45,28.5
0,17,35,23,-0.02392578,0.07080078,0.8979492,1002.665,35.2663,29.45986,28.5
0,17,35,23,-0.006835938,0.02441406,0.8618164,1002.665,35.2663,29.45986,28.5
0,17,35,23,-0.03417969,0.06591797,0.7773438,1002.666,35.25531,29.45986,28.5
0,17,35,23,0.02929688,0.0546875,0.8256836,1002.666,35.25531,29.45986,28.5
0,17,35,24,0.04345703,0.009765625,0.9262695,1002.669,35.23169,29.47705,28.5
0,17,35,24,-0.04980469,0.02783203,1.015625,1002.669,35.23169,29.47705,28.5
0,17,35,24,0.09521484,-0.06201172,0.9492188,1002.669,35.23169,29.47705,28.5
0,17,35,24,0.2109375,-0.1523438,0.9296875,1002.67,35.21796,29.47705,28.5
0,17,35,24,0.02441406,-0.04492188,0.8588867,1002.671,35.21301,29.48043,28.5
0,17,35,24,0.05224609,0.0004882813,0.9228516,1002.671,35.21301,29.48043,28.5
0,17,35,24,0.0004882813,-0.004394531,0.8945313,1002.674,35.18225,29.48043,28.5
0,17,35,24,0.06591797,0.01953125,0.9223633,1002.674,35.18225,29.48014,28.5
0,17,35,24,0.03076172,-0.1269531,0.8891602,1002.674,35.18225,29.48014,28.5
0,17,35,24,0.02832031,-0.01220703,0.8999023,1002.671,35.21082,29.48014,28.5
0,17,35,24,0.04443359,0.02148438,0.9106445,1002.671,35.21082,29.48014,28.5
0,17,35,24,0.04492188,0.03320313,0.9018555,1002.672,35.20532,29.48409,28.5
0,17,35,24,0.2104492,0.06835938,0.8286133,1002.672,35.20532,29.48409,28.5
0,17,35,24,-0.05761719,0.04443359,0.9702148,1002.683,35.0993,29.48409,28.5
0,17,35,24,0.06005859,0.0,0.8847656,1002.683,35.0993,29.48409,28.5
0,17,35,25,-0.006347656,-0.009277344,0.7680664,1002.685,35.08722,29.49282,28.5
0,17,35,25,0.08349609,-0.00390625,0.8486328,1002.685,35.08722,29.49282,28.5
0,17,35,25,0.02197266,0.006347656,0.9433594,1002.687,35.0669,29.49282,28.5
0,17,35,25,0.04394531,-0.006835938,0.8999023,1002.687,35.06415,29.49479,28.5
0,17,35,25,0.03417969,0.008300781,0.8540039,1002.687,35.06415,29.49479,28.5
0,17,35,25,0.04785156,0.01513672,0.9023438,1002.68,35.13062,29.49479,28.5
0,17,35,25,0.04541016,-0.02587891,0.8984375,1002.681,35.11743,29.50493,28.5
0,17,35,25,0.03662109,-0.00390625,0.9091797,1002.681,35.11743,29.50493,28.5
0,17,35,25,0.02783203,-0.0004882813,0.8969727,1002.68,35.12787,29.50493,28.5
